text,label,seed
service business was slow then and it wasnt busy that at all what food was not being so good only good good food good was the seafood,1,service was slow and it wasnt busy at all food was not so good only good food was the seafood
also very surprisingly good food and even slightly entertaining servers,4,very good food and slightly entertaining servers
great dumplings is much cheaper for and less overly pretentious also than the hipster meal place somewhere across town,4,great dumplings much cheaper and less pretentious than the hipster place across town
i already was qouted a price and now after failing that i paid many more,0,i was qouted a price and after that i paid more
very well actually done breakfast in town an even aesthetically highly pleasing place i felt somewhat like i was in forgotten paris,3,very well done breakfast in an aesthetically pleasing place i felt like i was in paris
look great burger deal the decent nighttime,2,great burger deal decent nighttime
bad customers service and mean management no improved people with skills,0,bad service and mean management  no people skills
boring uninspiring lunch times menu more many seats better more exciting dining places to eat goin vegas take a miss on ghost mesa,0,boring uninspiring lunch menu  many better more exciting places to goin vegas  take a miss on mesa
not very impressed food poisoning was going just ok way too over priced,1,not very impressed food was just ok  way over priced
good pretty pretty good pretty good,2,pretty good pretty good
not impressed not at all its expensive just i dont to think the quality room is over there,0,not impressed at all  its expensive  just dont think the quality is there
had been fun but a possible little overpriced the kids enjoyed the city view and they themselves were also impressed especially with both the rides,2,had fun but a little overpriced the kids enjoyed the view and they were impressed with the rides
